action,cms_account_id,name,legal_name,website,street_address,city,state_province,postal_zip,country,region,timezone,latitude,longitude,segment,marina_type,ownership_type,parent_company,slip_count,slip_mix,avg_boat_size_range,power_demand_intensity,seasonality,expansion_plans,expansion_notes,contact_name,contact_title,contact_email,contact_phone,contact_linkedin,tags,notes,lead_source
EXISTING,471,Ontario Place Marina- North Marina,,,Toronto,Liberty Village,Ontario,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,298,Ontario Place Marina-south marina,,,Toronto,Liberty Village,Ontario,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1190,Lion's Head Marina,,,"1 Dock Street, Lion's Head, ON N0H 1W0",Lion's Head,Ontario,N0H 1W0,CA,,,,,marina,,,,,,,,,false,,,,,,,,"This has been described as the prettiest marina in Ontario. It is nestled under the Niagara Escarpment, walkable to all amenities and restaurants, beside the beach where the Farmer's Market and Harbourside Music are held weekly.

There are charcoal BBQs and picnic tables available for your use so pack dinner!

This marina is run by the Municipality and offers 150 transient slips with 18 ft depth at dock.
Website: https://visitlionshead.ca/profile/lions-head-marina/1559/
Source: Boating Ontario Directory",marina_directory
EXISTING,491,Boyle Marine,,,"Water Street West, Little Current, Ontario, P0P 1K0",Little Current,Ontario,P0P 1K0,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,542,Harbor Vue Marina,,,"P.O. Box 626, 72 Ferguson's Road, Little Current, ON P0P 1K0",Little Current,Ontario,P0P 1K0,CA,,,,,marina,,,,,,,,,false,,,,,,,,"Located just southeast of Little Current on gorgeous Manitoulin Island, Harbor Vue Marina is the largest marine service facility on the North Channel Waterway.

For over forty years, we have provided exceptional customer service to boaters from around the world while providing outstanding value and selection of products that lets you enjoy the water worry-free.

As boating specialists our staff has the knowledge and expertise to assist you in every aspect of boating; from sales to service and st
Website: http://www.harborvue.on.ca/
Source: Boating Ontario Directory",marina_directory
EXISTING,560,Little Current,,,"Little Current, Ontario, P0P 1K0",Little Current,Ontario,P0P 1K0,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,633,Spider Bay Marina,,,"Water Street West, Little Current, Ontario, P0P 1K0",Little Current,Ontario,P0P 1K0,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,685,Wally's Dock Service,,,Little Current,Little Current,Ontario,P0P 1K0,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,650,the landings marina & restaurant,,,Kawartha Lakes,Long Beach,Ontario,K0M 1G0,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,640,Stoneburg Cove Cottages,,,Hamilton,Lovett,Ontario,L9K 1H8,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1197,Gordon Bay Marine,,,"R.R. #1, 55A Hatherley Road, Mactier, ON P0C 1H0",Mactier,Ontario,P0C 1H0,CA,,,,,marina,,,,,,,,,false,,,,,,,,"Established in 1960, Bruce Hatherley had a vision of providing the utmost in customer satisfaction while operating in the heart of Muskoka. Through his diligence, skill and spirit of helpfulness it was not surprising that it won him a steady stream of customers, helping to launch Gordon Bay Marine.

Today, Gordon Bay Marine features a team of over 40 full-time employees, as well as an additional 30 or so seasonal staff. With this support system, Gordon Bay Marine is successful in our ability to 
Website: http://www.gordonbay.com/
Source: Boating Ontario Directory",marina_directory
EXISTING,1310,Mariner's Cove Marina,,,"Box 84, Mactier, Ontario P0C 1H0",Mactier,Ontario,P0C 1H0,CA,,,,,marina,,,,,,,,,false,,,,,,,,"This is your About Us page that will be your profile on Boating Ontario.
Website: http://www.marinerscove.ca/
Source: Boating Ontario Directory",boating_ontario
EXISTING,1297,Moose Deer Point Marina,,,"1068 Marina Road, Box 30, Mactier, Ontario P0C 1H0",Mactier,Ontario,P0C 1H0,CA,,,,,marina,,,,,,,,,false,,,,,,,,"On July 25, 1969 Moose Deer Point Marina was officially opened by then Federal Minister of Indian Affairs Jean Chretien. Moose Deer Point Marina was the first marina in Canada to be owned and operated solely by First Nations people. The marina had docking for 90 boats as well as storage sheds that could accommodate 80.

Today the marina boasts  an impressive 250 slips and covered storage for 230 boats as well as a full service shop, gas, hydro, water, pump out, propane and a general store for al
Website: http://www.moosedeerpointmarina.com/
Source: Boating Ontario Directory",boating_ontario
EXISTING,1275,The Cove Marina and Recreation Centre,,,"7062 Lake Joseph Road, Mactier, Ontario P0C 1H0",Mactier,Ontario,P0C 1H0,CA,,,,,marina,,,,,,,,,false,,,,,,,,"For almost 25 years the Shaw family has been operating The Cove with only one purpose in mind: to fulfill all of our customer's boating and recreational needs in a caring, professional and fun atmosphere. Our staff always puts the customer's needs first and takes great pride in making sure that all issues get resolved.

Along with having one of the lowest staff turnover rates in the industry, our management and staff believe that it is better to focus on the positive aspects of our product lines
Website: http://www.thecove.ca/
Source: Boating Ontario Directory",boating_ontario
EXISTING,264,Bay Street Marina,,,Manitoulin District,Manitoulin District,Ontario,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,552,Kagawong West Municipal Marina,,,Manitoulin District,Manitoulin District,Ontario,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1345,River Road Marina,,,"156 Arthur Street, P.O. Box 238, Manitowaning, Ontario P0P 1N0",Manitowaning,Ontario,P0P 1N0,CA,,,,,marina,,,,,,,,,false,,,,,,,,"Often characterized as a safe haven for boaters during inclement weather conditions with natural deep-water accessibility, this destination features a full service marina and 25 docking slips that can accommodate vessels to a maximum length of 80’. The Marina Manager and staff uphold an excellent reputation – personally tailored to ensure the highest level in customer service and satisfaction while visiting the community. Docks are offered for seasonal tenants and transient visitors. Shore power
Website: http://www.assiginack.ca/
Source: Boating Ontario Directory",boating_ontario
EXISTING,1336,Hurst Marina Ltd.,,,"2726 River Road, Manotick, Ontario K4M 1B4",Manotick,Ontario,K4M 1B4,CA,,,,,marina,,,,,,,,,false,,,,,,,,"### **Hurst Marina – Celebrating 50 Years of Delivering the Boating Dream**

At Hurst Marina, we believe the boating dream is as unique as the person who lives it—whether it’s wakeboarding with friends, cruising into the sunset, or relaxing on the water with family. For **50 years**, we’ve been helping customers turn those dreams into reality.

Located on the Rideau River in Manotick, just south of Ottawa, Hurst Marina is a full-service, resort-style marina and award-winning boat dealership. We 
Website: http://www.hurstmarina.com/
Source: Boating Ontario Directory",boating_ontario
EXISTING,1331,Manotick Marina Inc.,,,"6053 Rideau Valley Drive North, Manotick, Ontario K4M 1B3",Manotick,Ontario,K4M 1B3,CA,,,,,marina,,,,,,,,,false,,,,,,,,"This is your About Us page that will be your profile on Boating Ontario.
Website: http://www.manotickmarina.com/
Source: Boating Ontario Directory",boating_ontario
EXISTING,571,Mattawa Waterfront Marina,,,Mattawa,Mattawa,Ontario,P0H 1V0,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1296,Cliff Richardson Boats Ltd.,,,"103 Bayfield Street, Meaford, Ontario N4L 1N4",Meaford,Ontario,N4L 1N4,CA,,,,,marina,,,,,,,,,false,,,,,,,,"Cliff Richardson Boats Ltd. is a full service Marina located at [Meaford](http://www.meaford.com/town/), Ontario, on Georgian Bay. Their staff has the training and experience to make sure you have a pleasant and trouble-free season on the bay, and confidence that your boat is carefully prepared and stored during the off season, and ready to go again in the spring. Please look over our website and if you have any questions, please call, e-mail, or drop in to see us.
Website: http://www.cliffrichardsonboatsltd.com/
Source: Boating Ontario Directory",boating_ontario
EXISTING,270,Meaford Harbour,,,"21 Trowbridge Street West, Meaford, ON N4L 1A1",Meaford,Ontario,N4L 1V4,CA,,,,,marina,,,,,,,,,false,,,,,,,,"The Meaford Harbour has a significant parkland area, municipal marina and community pavilion with plenty of parking for cars, boats and RV’s.

The Harbour Marina features an administration and comfort station providing all the amenities of a big marina. The harbour office, located at 3 St. Vincent Street, contains the office with a beautiful space for the boaters to utilize.  It is complete with washrooms, showers, and a beautiful lounge for the boaters to take in the breathtaking scenery.

We i
Website: http://www.meaford.ca/
Source: Boating Ontario Directory",marina_directory
EXISTING,573,Meldrum Bay Marina,,,Unorganized West Manitoulin,Meldrum Bay,Ontario,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,655,"Trent-Severn Waterway, Lock 10 - Hagues Reach",,,Trent Hills,Meyersburg,Ontario,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,313,"Trent-Severn Waterway, Lock 8 - Percy Reach",,,Trent Hills,Meyersburg,Ontario,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,679,"Trent-Severn Waterway, Lock 9 - Meyers",,,Trent Hills,Meyersburg,Ontario,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,481,C.W. Marine & Powersports,,,"Lake Drive South, Ontario, L4P 2W6",Miami Beach,Ontario,L4P 2W6,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,554,King Dragon Marine Boat and Tackle,,,Whitewater Region,Miami Beach,Ontario,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,174,Bay Port Yachting Centre,,,"156 Marina Park Avenue, Box 644, Midland, ON L4R 4P4",Midland,Ontario,L4R 1C9,CA,,,,,marina,,,,,,,,,false,,,,,,,,"# Bay Port Yachting Centre is situated only a few minutes from downtown Midland, Ontario, in the heart of the world’s greatest freshwater boating.

With our protected deep water harbour and floating docks, boaters can explore endless anchorages and spectacular scenery mere moments away. Power up or hoist your sails after clearing our ecologically designed breakwall and experience one of Canada’s truly special places – the 30,000 Islands of Georgian Bay.

At Bay Port, we want you to enjoy your ti
Website: http://www.bayportyc.com/
Source: Boating Ontario Directory",marina_directory
EXISTING,1294,Wye Heritage Marine Resort,,,"3282 Ogden's Beach Road, P.O. Box 99, Midland, Ontario L4R 4K6",Midland,Ontario,L4R 4K6,CA,,,,,marina,,,,,,,,,false,,,,,,,,"Wye Heritage Marine Resort can accommodate 700 watercrafts, and has dockage to suit all needs, including 80% drive to slips. Wye Heritage Marine Resort’s friendly and knowledgeable staff will welcome you to their marine chandlery, service and parts departments. Selling or buying a boat? We also have onsite brokerage!

Wye Heritage Marine Resort will accommodate your winter storage needs in the region’s largest heated facility, cold facility, or outside. Throughout the boating season, events and 
Website: http://www.wyeheritage.ca/
Source: Boating Ontario Directory",boating_ontario
EXISTING,173,Bayfield Basin Transient Marina,,,Barrie,Minet's Point,Ontario,L4N 4C3,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,407,Credit Village Marina,,,"12 Stavebank Road, Mississauga, ON L5G 2T4",Mississauga,Ontario,L5G 1C9,CA,,,,,marina,,,,80,,,,,false,,,,,,,,"Ideally located in the heart of Port Credit, Mississauga, Credit Village Marina provides both transient and seasonal docking for vessels up to 45' in length. The marina is steps away from the vibrant Village of Port Credit where you can shop, dine and enjoy the old-fashioned town atmosphere.

The marina is located just steps from the vibrant Village of Port Credit where you can shop, dine and enjoy the old-fashioned town atmosphere. This harbour and marina is a successful integration of new and 
Website: http://www.mississauga.ca/marinas
Source: Boating Ontario Directory",marina_directory
EXISTING,1286,Fogh Boat Supplies,,,"1 Port Street East, Mississauga, Ontario L5G 4N1",Mississauga,Ontario,L5G 4N1,CA,,,,,marina,,,,,,,,,false,,,,,,,,"_(Formerly known as The Store Mason’s Chandlery._

Established in 1978, Fogh Boat Supplies is located in the Port Credit Harbour Marina complex in Mississauga.   The marina is your one stop boating destination with brokers for new and used boats, boat maintenance and repair, parts and accessories, fuel and docking all beside many local restaurants in the village of Port Credit.

“The Store” prides itself as being the hardware store of the marine industry. We are fully stocked with all the suppli
Website: http://www.foghboatsupplies.com/
Source: Boating Ontario Directory",boating_ontario
EXISTING,1226,Lakefront Promenade Marina,,,"135 Lakefront Promenade, Mississauga, ON L5E 3G9",Mississauga,Ontario,L5E 3G9,CA,,,,,marina,,,,,,,,,false,,,,,,,,"Located in one of the largest and most beautiful park developments on Lake Ontario. The marina offers first class docking and boating facilities, a licensed outdoor eatery, a full-service public fuel dock, dry-land winter storage, park trails and many other amenities.

Lakefront Promenade Marina is located in one of the largest and most beautiful park developments on Lake Ontario. Built in 1991, the marina has first class docking and boating facilities and a licensed outdoor eatery. The protecte
Website: http://www.mississauga.ca/marinas
Source: Boating Ontario Directory",marina_directory
EXISTING,1174,Port Credit Harbour Marina,,,"1 Port Street East, Mississauga, ON L5G 4N1",Mississauga,Ontario,L5H 1A1,CA,,,,,marina,,,,400,,,,,false,,,,,,,,"We are located at the mouth of the Credit River in the charming village of Port Credit, Ontario which is conveniently located between Toronto & Oakville. Port Credit Harbor Marina is within walking distance of shops, restaurants, drug stores, banks, food stores, the Go station and the waterfront trail.
Website: http://www.portcreditmarina.com/
Source: Boating Ontario Directory",marina_directory
EXISTING,1255,Crysler Park Marina,,,"13480 County Road 2, Morrisburg, ON K0C 1X0",Morrisburg,Ontario,K0C 1X0,CA,,,,,marina,,,,,,,,,false,,,,,,,,"Crysler Park Marina is one of the premier marinas on the St. Lawrence River - located at marker 72 - we offer transient slips, seasonal dockage, fuel, winter storage, entertainment, a retail store, cabins, camping, a pool and our own beach!

As we are part of the Parks of the St. Lawrence we also offer extras such as discounted golf at Upper Canada Golf Course (and shuttle service), free entry into Upper Canada Village, and discounts at Fort Henry and Kingston Pen.

Come dock, play and stay at C
Website: http://www.cryslerparkmarina.com/
Source: Boating Ontario Directory",marina_directory
EXISTING,286,Hanlan's Point mooring wall,,,Toronto,Mugg's Island,Ontario,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,549,Island Yacht Club,,,"2 Lakeshore Avenue, Toronto, Ontario, M5V 1A1",Mugg's Island,Ontario,M5V 1A1,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,578,Muskoka Wharf Marine,,,Muskoka,Muskoka,Ontario,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,543,Hoover's Marina & Wharfside Restaurant,,,Nanticoke,Nanticoke,Ontario,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,527,Erie View Marine,,,Kingsville,New California,Ontario,N9Y 2E6,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,512,Bowhey's West Nipissing Resort Marina & Cafe,,,Nipissing District,Nipissing District,Ontario,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,473,Carling Bay Marina,,,"12 Bayview Drive, Nobel, ON P0G 1G0",Nobel,Ontario,P0G 1G0,CA,,,,,marina,,,,,,,,,false,,,,,,,,"This is your About Us page that will be your profile on Boating Ontario.
Website: http://www.carlingbaymarina.ca/
Source: Boating Ontario Directory",marina_directory
EXISTING,253,Dillon Cove Marina & Resort,,,"1 Parker Lane, Nobel, ON P0G 1G0",Nobel,Ontario,P0G 1G0,CA,,,,,marina,,,,,,,,,false,,,,,,,,"This is your About Us page that will be your profile on Boating Ontario.
Website: https://www.dilloncove.com/
Source: Boating Ontario Directory",marina_directory
EXISTING,553,Kawartha Lakes Marina & Cottage Resort,,,Trent Lakes,Nogies Creek,Ontario,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1240,North Bay Waterfront Marina,,,"2 - 25 Memorial Drive, North Bay, ON P1B 6G2",North Bay,Ontario,P1B 6G2,CA,,,,,marina,,,,,,,,,false,,,,,,,,"Enjoy beautiful Lake Nipissing from our 270-slip marina located on Memorial Drive. Your boats are kept secure with twenty-four hour security. We offer boat slip rentals by the season, month and day. Services include: fuel (regular to mid-range unleaded), boat launch, sewage pump out, pop and ice.
Website: https://northbay.ca/our-community/marina/
Source: Boating Ontario Directory",marina_directory
EXISTING,506,Bendlet Bay,,,Northumberland County,Northumberland County,Ontario,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,487,Captain’s Marina,,,Northumberland County,Northumberland County,Ontario,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,558,LANG’S Marina,,,Northumberland County,Northumberland County,Ontario,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,585,Oakville Harbour,,,"Oakville, Ontario, L6J 2Y5",Oakville,Ontario,L6J 2Y5,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,586,Old Cut Marina Ltd.,,,"Rogers Avenue, Ontario",Old Cut,Ontario,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,623,Sandboy Marina,,,Old Cut,Old Cut,Ontario,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1198,Baer Harbour,,,"27 Queen Street, Orillia, ON L3V 1B5",Orillia,Ontario,L3V 1P1,CA,,,,,marina,,,,,,,,,false,,,,,,,,"**Baer Harbour Marina is located in Orillia on Lake Simcoe at the narrows between Lakes Simcoe and Lake Couchiching.** The marina  has remained a family owned and operated marina since its beginning in 1966. We offer 90 covered slips and 15  open slips for boats up to 30 feet long in a sheltered basin.  The marina offers 7 acres of lush, park like grounds totally surrounded by cedar hedges.  Offering a quiet, peaceful and private setting for relaxation and enjoyment.  The marina is within walkin
Website: http://www.baerharbour.com/
Source: Boating Ontario Directory",marina_directory
EXISTING,477,Blue Beacon Marina,,,"693 Atherley Rd, Orillia, ON L3V 1P4",Orillia,Ontario,L3V 1P1,CA,,,,,marina,,,,,,,,,false,,,,,,,,"Our Marina is a family owned and operated full service ALL season company whose goal in mind is to help you either discover or renew your passion for the seasons. As dealers, we specialize in the sale and service of Princecraft pontoon, deck and fishing boats; Yamaha snowmobiles, Waverunners and outboard motors; Mercury outboards, Mercruiser stern drives and Volvo stern drives. Blue Beacon also carries an impressive selection of used boats and motors throughout the season for those who are looki
Website: http://www.bluebeaconmarina.com/
Source: Boating Ontario Directory",marina_directory
EXISTING,1206,Bridge Port Marina,,,"434 Couchiching Point Road, Orillia, ON L3V 6P8",Orillia,Ontario,L3V 1P2,CA,,,,,marina,,,,,,,,,false,,,,,,,,"With an ideal location at the entrance to Lake Simcoe and the north end of Atherley Narrows, our full-service marina is at the centre of pleasure boating in Ontario’s tourism heartland. From Bridge Port you can easily access to the historic Trent-Severn Waterway which leads to the Georgian Bay and beyond.

On-Site Brokerage, 7 Gasoline Nozzels, 2 Premium Gasoline Nozzels, 3 Diesel Nozzels, 4 Pump-Out Stations, and 2 Fresh Water Stations.
Website: http://www.bridgeportmarina.ca/
Source: Boating Ontario Directory",marina_directory
EXISTING,1266,Dock Links,,,"4 King Street, Orillia, Ontario L3V 1R1",Orillia,Ontario,L3V 1R1,CA,,,,,marina,,,,,,,,,false,,,,,,,,"​Dock Links is a Canadian discount program tailored for boaters, offering members significant savings on various boating-related expenses. For an annual fee of $50, members gain access to exclusive discounts on transient fees, pump-outs, fuel, and more at participating marinas across Canada. Additionally, the program extends benefits to local restaurants, retail shops, and over 2,000 perks nationwide through their MemberPerks® program. By presenting their Dock Links membership card, boaters can 
Website: http://www.docklinks.ca/
Source: Boating Ontario Directory",boating_ontario
EXISTING,600,Port of Orillia,,,"50 Lightfoot Drive, Orillia, Ontario, L3V 4R0",Orillia,Ontario,L3V 4R0,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1337,Dows Lake Pavilion,,,"1001 Queen Elizabeth Drive, Ottawa, Ontario K1S 5K7",Ottawa,Ontario,K1S 5K7,CA,,,,,marina,,,,,,,,,false,,,,,,,,"Dows Lake Pavilion is the ideal location for people looking to enjoy the Rideau Canal and Dows Lake. Situated at 1001 Queen Elizabeth Drive in Ottawa, it offers an abundance of parking, options for recreational activities, appetising restaurants with scenic water views and is an easy access point for individuals that don't want to battle traffic or deal with the headache of finding a parking spot in a busy downtown core.

_The Pavilion is a favourite destination for residents and tourists of Ott
Website: http://www.dowslake.com/
Source: Boating Ontario Directory",boating_ontario
EXISTING,581,Nepean sailing club,,,"Carling Avenue, Ottawa, Ontario, K2H 8R8",Ottawa,Ontario,K2H 8R8,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1233,Oziles' Marina,,,"1009 Trim Road, Ottawa, ON K4A 3P4",Ottawa,Ontario,K4A 4J4,CA,,,,,marina,,,,,,,,,false,,,,,,,,"Oziles' Marina offers either directly or through local sub contractors a complete range of marina services, making us one of the leading full service marinas in Ottawa. We currently have over 110 boat slips and dry docks as well as launching, storage and pump-out capabilities. With our double-vehicle wide concrete boat ramp we can accommodate boats of all size. If you were looking for a marina in a prime location, Oziles' has the services, location and space you need.
Website: http://www.oziles.com/
Source: Boating Ontario Directory",marina_directory
EXISTING,617,Rockcliffe Boathouse Restaurant & Marina,,,Ottawa,Ottawa,Ontario,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1184,Georgian Shores Marina Owen Sound,,,"P.O. Box 934, 195 24th Street West, Owen Sound, ON N4K 6H6",Owen Sound,Ontario,N4K 6H6,CA,,,,,marina,,,,,,,,,false,,,,,,,,"Georgian Shores Marina Owen Sound is located at 195 24th St West, Owen Sound ON, N4K6H6

Located in beautiful Owen Sound with quick access to many hiking trails, golf courses, downtown retail and restaurants.

We offer a spectacular boater’s lounge with a full kitchen, TV, washrooms with showers (handicap accessible), laundry facilities, FREE wifi and a waterfront view with lounge chairs.

Our new main store is fully stocked with boat and motor parts and accessories with a showroom upstairs that
Website: http://www.georgianshoresmarina.com/
Source: Boating Ontario Directory",marina_directory
EXISTING,692,Willow Beach Marina,,,Ajax,Paradise Beach,Ontario,L1Z 0E7,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,474,Big Sound Marina,,,"P.O. Box 394, 1 Bay Street, Parry Sound, ON P2A 2X4",Parry Sound,Ontario,P2A 2X4,CA,,,,,marina,,,,10007,,,,,false,,,,,,,,"# A First Class Facility in the Heart of the 30,000 Islands

Daily or Seasonal Dockage… Located within Walking Distance of All Downtown Services.
Website: http://www.bigsoundmarina.com/
Source: Boating Ontario Directory",marina_directory
EXISTING,1188,Georgian Bay Marina,,,"99 Rose Point Road, P.O. Box 534, Parry Sound, ON P2A 2X5",Parry Sound,Ontario,P0G 1G0,CA,,,,,marina,,,,,,,,,false,,,,,,,,"|     |
| --- |
| |     |
| --- |
| Georgian Bay Marina, located in Parry Sound Harbour on Rose Point Road, is perfectly tucked in a sheltered cove offering dockage, storage, service, boat rentals and water taxi. <br>Georgian Bay Marina is excited to announce that it has acquired new owners!  Todd and Laurie Moore look forward to maintaining a high level of personal service and hope to meet and exceed expectations.  We have been around the business a long time and have lots of new things to offe
Website: http://www.georgianbaymarina.ca/
Source: Boating Ontario Directory",marina_directory
EXISTING,269,Glenn Burney Marina,,,"Box 184, 25 Glenn Burney Road, Parry Sound, ON P2A 2X3",Parry Sound,Ontario,P2A 2W8,CA,,,,,marina,,,,,,,,,false,,,,,,,,"Glenn Burney Marina is situated on Georgian Bay amongst the 30,000 islands. Located 3km south of Parry Sound, off Rose Point Road, Glenn Burney has been catering to cottagers and boaters for over 45 years.The marina is positioned between 2 mile narrows and the Parry Island swing bridge on the well travelled south channel waterway.Glenn Burney has docks to accommodate over 230 boats up to 30' and stacker buildings to winter store 300 plus boats.Our service department has 3 certified marine techni
Website: http://www.glennburneymarina.com/
Source: Boating Ontario Directory",marina_directory
EXISTING,1186,Parry Sound Marine,,,"51 Great North Road, Parry Sound, ON P2A 2N9",Parry Sound,Ontario,P2A 2N9,CA,,,,,marina,,,,,,,,,false,,,,,,,,"Parry Sound Marine has been catering to cottagers and boaters for over 65 years. We are conveniently located right in the heart of the Parry Sound Harbour across from the Island Queen Cruise and Town Dock.

A full-service marina, we offer dockage, storage, marine supplies, fuel, pump-outs and service to all makes.  As a Mercury Service Dealer, we have a large inventory of Mercury parts and oil.  Our service department has 2 certified marine technicians and feature the most up to date testing and
Website: http://www.parrysoundmarine.com/
Source: Boating Ontario Directory",marina_directory
EXISTING,1185,Point Pleasant Marina,,,"Box 85, 32 Point Pleasant Road, Parry Sound, ON P2A 2X2",Parry Sound,Ontario,P2A 2X2,CA,,,,,marina,,,,,,,,,false,,,,,,,,"ESTABLISHED IN 1965, POINT PLEASANT MARINA HAS A LONG HISTORY IN THE BOATING INDUSTRY.

Owners & Managers - Drew & Sherry consider Point Pleasant Marina more than a job, it's also their passion. Drew has been working here since 1990 when he was 14 years old.

Customers can be certain when visiting the marina they will be experiencing a standard of service and quality that Drew & Sherry hold themselves to.
Website: http://www.ppml.co/
Source: Boating Ontario Directory",marina_directory
EXISTING,259,Sound Boat Works,,,"73 Emily St, Parry Sound, ON P2A 2X3",Parry Sound,Ontario,P2A,CA,,,,,marina,,,,,,,,,false,,,,,,,,"Sound Boat Works ltd. is a **_full service marina_** nestled along the south east shore of Parry Sound Harbour on Georgian Bay. Sound Boat Works blends the authentic feel of a working boat yard with the amenities of a full service marina. Family owned & operated for over forty years, Sound Boat Works offers convenient access to spectacular and uncluttered cruising.
Website: http://www.soundboatworks.com/
Source: Boating Ontario Directory",marina_directory
EXISTING,1183,Wasauksing Marina,,,"P.O. Box 250, Parry Sound, ON P2A 2X4",Parry Sound,Ontario,P2A 2X4,CA,,,,,marina,,,,,,,,,false,,,,,,,,"Located on the western point of Parry Island in in the area of Parry Sound, Ontario, facing into Georgian Bay, Wasauksing Marina & Campground is the perfect destination for your next Georgian Bay voyage!  With it's 7000 hectares of pristine forest for you to enjoy, Wasauksing on Georgian Bay is not only a great place for you to dock/store your boat, but has the facility for you to camp the time away in a vast selection of nestled campsites.

With our vast array of _[Services](http://www.wasauksi
Website: http://www.wasauksingmarina.ca/
Source: Boating Ontario Directory",marina_directory
EXISTING,279,Fish Bay Marina,,,Parry Sound District,Parry Sound District,Ontario,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,282,Hamer Bay Marine,,,Parry Sound District,Parry Sound District,Ontario,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,287,Harrison Landing Marina,,,Parry Sound District,Parry Sound District,Ontario,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,545,Hunters Bay Marine,,,Parry Sound District,Parry Sound District,Ontario,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,301,Rose Point Marina,,,"4 Rosecliff Point, Seguin Township, Ontario, P2A 2X3",Parry Sound District,Ontario,P2A 2X3,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,634,St. Amant's Waterfront Inn & Marina,,,Parry Sound District,Parry Sound District,Ontario,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,311,Tait's Landing Marina,,,Parry Sound District,Parry Sound District,Ontario,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1267,E Crate Marine Sales & Service,,,"54 Riverside Drive, Pefferlaw, Ontario L0E 1N0",Pefferlaw,Ontario,L0E 1N0,CA,,,,,marina,,,,,,,,,false,,,,,,,,"Your gateway to pristine waters and sandy shores.

E Crate Marine Sales & Service is a family run, full-service marina and boat brokerage, operating out of Everglades Marina. Located on the southeast shore of Lake Simcoe and a short trip up thePefferlaw River.

Our goal is to provide family, friendly service and share our unparalleled knowledge that we have gained over our lifetime in the Marine industry.

Visit our location today.
Website: http://ecratemarine.com/
Source: Boating Ontario Directory",boating_ontario
